UniteM Bin ID	Contig ID	No. Matched Bins	No. Unmatched Bins	No. Degenerate Bins	No. Unbinned	maxbin_ms107	maxbin_ms40	metabat2	metabat_specific	metabat_superspecific	metabat_verysensitive
MAG6	5498e568-6918-4000-b27e-dbeff35eeee7_1235	1	5	0	0	unmatched,max107.003,100.0,2.4	unmatched,max40.005,100.0,2.4	unmatched,mb2.6,100.0,2.4	matched,mb_specific.2,100.0,2.4	unmatched,mb_superspecific.1,100.0,2.4	unmatched,mb_verysensitive.2,100.0,2.4
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_218	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.012,4.7,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2422	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.009,17.6,1.2	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1723	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.009,17.6,1.2	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_95	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.009,17.6,1.2	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2898	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.012,4.7,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2964	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.008,1.2,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1886	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.010,7.1,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2820	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.009,17.6,1.2	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2387	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2400	1	3	1	1	unmatched,max107.006,95.3,5.9	degenerate,max40.010,7.1,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unbinned	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2043	1	3	1	1	unmatched,max107.006,95.3,5.9	degenerate,max40.008,1.2,0.0	unbinned	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2208	1	2	1	2	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unbinned	unbinned	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1428	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2776	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_3105	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_671	1	2	1	2	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unbinned	unbinned	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_691	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.013,2.4,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2605	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.010,7.1,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2780	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.010,7.1,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1850	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2165	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.012,4.7,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2014	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_3004	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.010,7.1,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2569	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.007,31.8,1.2	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_896	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_637	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_632	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_784	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2373	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.013,2.4,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1885	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.008,1.2,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1947	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.010,7.1,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_501	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2182	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.009,17.6,1.2	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2897	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.012,4.7,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_113	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.015,2.4,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1878	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.008,1.2,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2398	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1305	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_292	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.010,7.1,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1433	1	1	1	3	unmatched,max107.006,95.3,5.9	degenerate,max40.010,7.1,0.0	unbinned	unbinned	unbinned	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1018	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.009,17.6,1.2	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2670	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_3164	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_470	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2205	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1298	1	3	1	1	unmatched,max107.006,95.3,5.9	degenerate,max40.010,7.1,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unbinned	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_418	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.010,7.1,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_988	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.008,1.2,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_755	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.007,31.8,1.2	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2181	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_413	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1740	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_295	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_399	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.013,2.4,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2809	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.013,2.4,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1794	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.009,17.6,1.2	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2036	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.009,17.6,1.2	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2536	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2802	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1990	1	1	1	3	unmatched,max107.006,95.3,5.9	degenerate,max40.010,7.1,0.0	unbinned	unbinned	unbinned	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_3040	1	3	1	1	unmatched,max107.006,95.3,5.9	degenerate,max40.010,7.1,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unbinned	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2089	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.009,17.6,1.2	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2958	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.013,2.4,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2995	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.012,4.7,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1764	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.010,7.1,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2161	1	1	1	3	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unbinned	unbinned	unbinned	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1276	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.013,2.4,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_283	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.009,17.6,1.2	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2042	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.012,4.7,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2710	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.010,7.1,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2659	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2270	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_794	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.009,17.6,1.2	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2767	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.007,31.8,1.2	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1618	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.013,2.4,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1115	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2415	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.009,17.6,1.2	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_603	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.009,17.6,1.2	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1314	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_626	1	1	1	3	unmatched,max107.006,95.3,5.9	degenerate,max40.008,1.2,0.0	unbinned	unbinned	unbinned	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1038	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1011	1	3	1	1	unmatched,max107.006,95.3,5.9	degenerate,max40.010,7.1,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unbinned	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2690	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.012,4.7,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_989	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.015,2.4,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2177	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.012,4.7,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_385	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.009,17.6,1.2	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_469	1	3	1	1	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unbinned	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
